users,concurrency,variant,query_no,p99_duration
10000,5,postgres_normal,14,55.22219999999997
10000,5,postgres_normal,15,62.268899999999995
10000,5,postgres_normal,16,57.24709999999997
10000,5,postgres_normal,17,55.290499999999966
10000,5,postgres_normal,18,67.7905
10000,5,postgres_normal,19,46.8254
10000,5,postgres_normal,20,66.52319999999999
10000,5,postgres_normal,21,57.42519999999996
10000,5,postgres_normal,22,48.6089
10000,5,postgres_normal,23,52.214999999999975
10000,5,postgres_normal,24,57.051999999999985
10000,5,postgres_optimized,1,351.4692999999999
10000,5,postgres_optimized,2,57.113199999999985
10000,5,postgres_optimized,3,59.591199999999986
10000,5,postgres_optimized,4,65.34889999999999
10000,5,postgres_optimized,5,82.1227
10000,5,postgres_optimized,6,47.3748
10000,5,postgres_optimized,7,49.795500000000004
10000,5,postgres_optimized,8,70.5863
10000,5,postgres_optimized,9,47.954699999999995
10000,5,postgres_optimized,10,86.5157
10000,5,postgres_optimized,11,106.92799999999998
10000,5,postgres_optimized,12,80.59859999999999
10000,5,postgres_optimized,13,57.56649999999996
10000,5,postgres_optimized,14,55.34119999999997
10000,5,postgres_optimized,15,60.17839999999998
10000,5,postgres_optimized,16,53.697099999999985
10000,5,postgres_optimized,17,47.4802
10000,5,postgres_optimized,18,56.30579999999997
10000,5,postgres_optimized,19,47.9479
10000,5,postgres_optimized,20,48.9681
10000,5,postgres_optimized,21,54.50749999999997
10000,5,postgres_optimized,22,56.729299999999974
10000,5,postgres_optimized,23,55.400699999999986
10000,5,postgres_optimized,24,52.03729999999998
10000,10,neo4j_normal,1,50739.7524
10000,10,neo4j_normal,2,96.18119999999999
10000,10,neo4j_normal,3,335.7163
10000,10,neo4j_normal,4,7428.450899999996
10000,10,neo4j_normal,5,46.85669999999998
10000,10,neo4j_normal,6,84.1047
10000,10,neo4j_normal,7,435.0637
10000,10,neo4j_normal,8,142.2061
10000,10,neo4j_normal,9,147.60249999999996
10000,10,neo4j_normal,10,86.3014
10000,10,neo4j_normal,11,352.18819999999977
10000,10,neo4j_normal,12,77.154
10000,10,neo4j_normal,13,20.8083
10000,10,neo4j_normal,14,18.4451
10000,10,neo4j_normal,15,20.442299999999992
10000,10,neo4j_normal,16,35.471199999999996
10000,10,neo4j_normal,17,565.0713
10000,10,neo4j_normal,18,5.957399999999999
10000,10,neo4j_normal,19,30.1222
10000,10,neo4j_normal,20,27.044299999999996
10000,10,neo4j_normal,21,19.725899999999996
10000,10,neo4j_normal,22,18.296199999999985
10000,10,neo4j_normal,23,19.4446
10000,10,neo4j_normal,24,26.827199999999994
10000,10,neo4j_optimized,1,51092.0252
10000,10,neo4j_optimized,2,84.6104
10000,10,neo4j_optimized,3,285.7285
10000,10,neo4j_optimized,4,5553.303999999999
10000,10,neo4j_optimized,5,31.419699999999988
10000,10,neo4j_optimized,6,85.9823
10000,10,neo4j_optimized,7,447.5935999999998
10000,10,neo4j_optimized,8,127.94219999999999
10000,10,neo4j_optimized,9,142.44899999999998
10000,10,neo4j_optimized,10,76.2528
10000,10,neo4j_optimized,11,316.3532999999999
10000,10,neo4j_optimized,12,101.67289999999996
10000,10,neo4j_optimized,13,17.727399999999996
10000,10,neo4j_optimized,14,21.596399999999992
10000,10,neo4j_optimized,15,25.110599999999998
10000,10,neo4j_optimized,16,69.93649999999998
10000,10,neo4j_optimized,17,676.9100999999999
10000,10,neo4j_optimized,18,6.9665
10000,10,neo4j_optimized,19,34.922399999999996
10000,10,neo4j_optimized,20,25.8236
10000,10,neo4j_optimized,21,18.7427
10000,10,neo4j_optimized,22,14.8916
10000,10,neo4j_optimized,23,29.907199999999992
10000,10,neo4j_optimized,24,47.631199999999986
10000,10,postgres_normal,1,677.3910999999999
10000,10,postgres_normal,2,105.71769999999998
10000,10,postgres_normal,3,122.71
10000,10,postgres_normal,4,122.9189
10000,10,postgres_normal,5,751.2080999999998
10000,10,postgres_normal,6,109.84229999999997
10000,10,postgres_normal,7,162.2129
10000,10,postgres_normal,8,141.1088
10000,10,postgres_normal,9,113.547
10000,10,postgres_normal,10,151.1772
10000,10,postgres_normal,11,167.9608
10000,10,postgres_normal,12,147.4102
10000,10,postgres_normal,13,119.1711
10000,10,postgres_normal,14,115.86979999999998
10000,10,postgres_normal,15,112.01599999999999
10000,10,postgres_normal,16,108.96909999999998
10000,10,postgres_normal,17,113.88159999999996
10000,10,postgres_normal,18,118.4687
10000,10,postgres_normal,19,117.7873
10000,10,postgres_normal,20,106.2053
10000,10,postgres_normal,21,112.12199999999999
10000,10,postgres_normal,22,102.0257
10000,10,postgres_normal,23,111.53239999999998
10000,10,postgres_normal,24,116.898
10000,10,postgres_optimized,1,658.6108
10000,10,postgres_optimized,2,101.61949999999997
10000,10,postgres_optimized,3,123.43229999999998
10000,10,postgres_optimized,4,130.37529999999998
10000,10,postgres_optimized,5,158.87619999999998
10000,10,postgres_optimized,6,109.3723
10000,10,postgres_optimized,7,116.77019999999996
10000,10,postgres_optimized,8,139.0622
10000,10,postgres_optimized,9,111.03499999999998
10000,10,postgres_optimized,10,144.4964
10000,10,postgres_optimized,11,168.1438
10000,10,postgres_optimized,12,135.492
10000,10,postgres_optimized,13,113.0118
10000,10,postgres_optimized,14,115.25969999999998
10000,10,postgres_optimized,15,113.03929999999998
10000,10,postgres_optimized,16,107.8046
10000,10,postgres_optimized,17,109.98249999999999
10000,10,postgres_optimized,18,118.32019999999999
10000,10,postgres_optimized,19,107.47709999999998
10000,10,postgres_optimized,20,110.44879999999998
10000,10,postgres_optimized,21,114.86149999999999
10000,10,postgres_optimized,22,115.85549999999999
10000,10,postgres_optimized,23,103.1763
10000,10,postgres_optimized,24,124.63209999999994
100000,1,neo4j_normal,1,4676.8138
100000,1,neo4j_normal,2,14.0024
100000,1,neo4j_normal,3,48.8168
100000,1,neo4j_normal,4,772.1718999999998
100000,1,neo4j_normal,5,145.93329999999986
100000,1,neo4j_normal,6,32.00189999999998
100000,1,neo4j_normal,7,1125.7074999999988
100000,1,neo4j_normal,8,204.5435999999994
100000,1,neo4j_normal,9,2038.8955999999966
100000,1,neo4j_normal,10,580.5387000000001
100000,1,neo4j_normal,11,4767.599399999993
100000,1,neo4j_normal,12,724.3870999999999
100000,1,neo4j_normal,13,42.33729999999999
100000,1,neo4j_normal,14,51.1915
100000,1,neo4j_normal,15,71.06969999999988
100000,1,neo4j_normal,16,197.44099999999995
100000,1,neo4j_normal,17,444.7946
100000,1,neo4j_normal,18,25.77919999999996
100000,1,neo4j_normal,19,41.877199999999995
100000,1,neo4j_normal,20,14.060899999999998
100000,1,neo4j_normal,21,38.673
100000,1,neo4j_normal,22,19.651699999999998
100000,1,neo4j_normal,23,55.92899999999996
100000,1,neo4j_normal,24,220.56529999999998
100000,1,neo4j_optimized,1,4600.6811
100000,1,neo4j_optimized,2,13.755199999999999
100000,1,neo4j_optimized,3,50.056599999999996
100000,1,neo4j_optimized,4,1182.3431999999982
100000,1,neo4j_optimized,5,195.83189999999973
100000,1,neo4j_optimized,6,38.7522
100000,1,neo4j_optimized,7,712.0299999999994
100000,1,neo4j_optimized,8,101.98759999999999
100000,1,neo4j_optimized,9,1801.028399999999
100000,1,neo4j_optimized,10,1036.441399999998
100000,1,neo4j_optimized,11,2365.264499999999
100000,1,neo4j_optimized,12,693.5059
100000,1,neo4j_optimized,13,39.5822
100000,1,neo4j_optimized,14,120.28799999999977
100000,1,neo4j_optimized,15,103.13319999999999
100000,1,neo4j_optimized,16,435.40209999999996
100000,1,neo4j_optimized,17,728.4286
100000,1,neo4j_optimized,18,27.76469999999999
100000,1,neo4j_optimized,19,75.7593
100000,1,neo4j_optimized,20,18.270899999999983
100000,1,neo4j_optimized,21,93.75269999999995
100000,1,neo4j_optimized,22,47.359699999999975
100000,1,neo4j_optimized,23,288.18449999999996
100000,1,neo4j_optimized,24,356.80969999999985
100000,1,postgres_normal,1,98.53029999999998
100000,1,postgres_normal,2,1.0756999999999999
100000,1,postgres_normal,3,1.8807999999999998
100000,1,postgres_normal,4,3.5105999999999997
100000,1,postgres_normal,5,109.431
100000,1,postgres_normal,6,4.7802
100000,1,postgres_normal,7,34.231199999999994
100000,1,postgres_normal,8,228.3920999999994
100000,1,postgres_normal,9,18.3359
100000,1,postgres_normal,10,309.877
100000,1,postgres_normal,11,464.882
100000,1,postgres_normal,12,301.0265
100000,1,postgres_normal,13,13.031599999999987
100000,1,postgres_normal,14,7.1304
100000,1,postgres_normal,15,10.6655
100000,1,postgres_normal,16,10.8963
100000,1,postgres_normal,17,7.719299999999999
100000,1,postgres_normal,18,7.3438
100000,1,postgres_normal,19,9.874899999999991
100000,1,postgres_normal,20,9.299799999999994
100000,1,postgres_normal,21,10.6924
100000,1,postgres_normal,22,9.088999999999992
100000,1,postgres_normal,23,9.415999999999995
100000,1,postgres_normal,24,10.9663
100000,1,postgres_optimized,1,95.1891
100000,1,postgres_optimized,2,1.0050999999999999
100000,1,postgres_optimized,3,1.8453
100000,1,postgres_optimized,4,3.6557
100000,1,postgres_optimized,5,46.912
100000,1,postgres_optimized,6,4.7650999999999994
100000,1,postgres_optimized,7,2.3114
100000,1,postgres_optimized,8,79.3642
100000,1,postgres_optimized,9,1.7427999999999995
100000,1,postgres_optimized,10,233.86579999999998
100000,1,postgres_optimized,11,462.6984
100000,1,postgres_optimized,12,240.32649999999998
100000,1,postgres_optimized,13,6.7722
100000,1,postgres_optimized,14,5.9457
100000,1,postgres_optimized,15,6.249299999999999
100000,1,postgres_optimized,16,6.170999999999999
100000,1,postgres_optimized,17,6.684499999999998
100000,1,postgres_optimized,18,6.698099999999999
100000,1,postgres_optimized,19,11.018899999999986
100000,1,postgres_optimized,20,12.19769999999998
100000,1,postgres_optimized,21,6.015899999999999
100000,1,postgres_optimized,22,16.392999999999976
100000,1,postgres_optimized,23,10.8004
100000,1,postgres_optimized,24,9.327199999999992
100000,3,neo4j_normal,1,14833.516399999999
100000,3,neo4j_normal,2,28.829599999999996
100000,3,neo4j_normal,3,153.2550999999999
100000,3,neo4j_normal,4,1938.8409999999985
100000,3,neo4j_normal,5,135.6915
100000,3,neo4j_normal,6,35.1018
100000,3,neo4j_normal,7,522.0146
100000,3,neo4j_normal,8,154.8271
100000,3,neo4j_normal,9,259.75159999999994
100000,3,neo4j_normal,10,793.0237999999997
100000,3,neo4j_normal,11,2392.2753
100000,3,neo4j_normal,12,701.3864
100000,3,neo4j_normal,13,108.26399999999992
100000,3,neo4j_normal,14,51.401599999999995
100000,3,neo4j_normal,15,60.64329999999997
100000,3,neo4j_normal,16,195.8494
100000,3,neo4j_normal,17,549.7033999999999
100000,3,neo4j_normal,18,4.409699999999997
100000,3,neo4j_normal,19,44.0076
100000,3,neo4j_normal,20,17.525499999999997
100000,3,neo4j_normal,21,41.0021
100000,3,neo4j_normal,22,19.032999999999998
100000,3,neo4j_normal,23,55.75699999999996
100000,3,neo4j_normal,24,107.2671
100000,3,neo4j_optimized,1,14868.8955
100000,3,neo4j_optimized,2,27.180999999999994
100000,3,neo4j_optimized,3,113.5018
100000,3,neo4j_optimized,4,1155.1741
100000,3,neo4j_optimized,5,123.4198
100000,3,neo4j_optimized,6,47.0135
100000,3,neo4j_optimized,7,2069.788999999997
100000,3,neo4j_optimized,8,347.7295
100000,3,neo4j_optimized,9,322.9535
100000,3,neo4j_optimized,10,731.3061999999998
100000,3,neo4j_optimized,11,2903.0497999999966
100000,3,neo4j_optimized,12,966.4899999999996
100000,3,neo4j_optimized,13,108.37629999999993
100000,3,neo4j_optimized,14,107.94319999999993
100000,3,neo4j_optimized,15,74.74249999999999
100000,3,neo4j_optimized,16,725.2804999999996
100000,3,neo4j_optimized,17,501.02709999999996
100000,3,neo4j_optimized,18,17.96539999999999
100000,3,neo4j_optimized,19,80.19229999999999
100000,3,neo4j_optimized,20,19.753899999999984
100000,3,neo4j_optimized,21,39.1638
100000,3,neo4j_optimized,22,31.62609999999998
100000,3,neo4j_optimized,23,86.14869999999999
100000,3,neo4j_optimized,24,271.4613
100000,3,postgres_normal,1,211.3904
100000,3,postgres_normal,2,28.205199999999987
100000,3,postgres_normal,3,40.75999999999998
100000,3,postgres_normal,4,35.46499999999999
100000,3,postgres_normal,5,145.47129999999999
100000,3,postgres_normal,6,31.3462
100000,3,postgres_normal,7,79.02709999999999
100000,3,postgres_normal,8,147.2095
100000,3,postgres_normal,9,50.46879999999999
100000,3,postgres_normal,10,355.292
100000,3,postgres_normal,11,521.5372
100000,3,postgres_normal,12,359.3417
100000,3,postgres_normal,13,29.684899999999992
100000,3,postgres_normal,14,26.985699999999998
100000,3,postgres_normal,15,41.15049999999999
100000,3,postgres_normal,16,27.0806
100000,3,postgres_normal,17,34.13809999999999
100000,3,postgres_normal,18,30.236399999999996
100000,3,postgres_normal,19,31.84859999999998
100000,3,postgres_normal,20,27.598099999999995
100000,3,postgres_normal,21,27.702099999999994
100000,3,postgres_normal,22,31.86239999999998
100000,3,postgres_normal,23,26.886799999999997
100000,3,postgres_normal,24,26.61
100000,3,postgres_optimized,1,223.75539999999995
100000,3,postgres_optimized,2,24.1532
100000,3,postgres_optimized,3,43.0707
100000,3,postgres_optimized,4,41.05439999999999
100000,3,postgres_optimized,5,118.75959999999999
100000,3,postgres_optimized,6,34.37209999999998
100000,3,postgres_optimized,7,33.7735
100000,3,postgres_optimized,8,293.8398999999995
100000,3,postgres_optimized,9,36.717999999999996
100000,3,postgres_optimized,10,311.6513
100000,3,postgres_optimized,11,526.9452
100000,3,postgres_optimized,12,295.62739999999997
100000,3,postgres_optimized,13,26.4167
100000,3,postgres_optimized,14,41.46619999999999
100000,3,postgres_optimized,15,36.77549999999997
100000,3,postgres_optimized,16,30.181099999999997
100000,3,postgres_optimized,17,44.8722
100000,3,postgres_optimized,18,25.4269
100000,3,postgres_optimized,19,42.74459999999996
100000,3,postgres_optimized,20,39.48289999999998
100000,3,postgres_optimized,21,40.70699999999999
100000,3,postgres_optimized,22,25.3973
100000,3,postgres_optimized,23,36.24469999999998
100000,3,postgres_optimized,24,25.211000000000002
100000,5,neo4j_normal,1,25271.416699999998
100000,5,neo4j_normal,2,45.3987
100000,5,neo4j_normal,3,170.4937
100000,5,neo4j_normal,4,2716.263799999999
100000,5,neo4j_normal,5,921.2237999999985
100000,5,neo4j_normal,6,58.61139999999998
100000,5,neo4j_normal,7,769.6713999999995
100000,5,neo4j_normal,8,157.5
100000,5,neo4j_normal,9,277.54339999999996
100000,5,neo4j_normal,10,878.8427999999998
100000,5,neo4j_normal,11,3041.0619999999985
100000,5,neo4j_normal,12,900.8939999999999
100000,5,neo4j_normal,13,199.5201
100000,5,neo4j_normal,14,63.519299999999966
100000,5,neo4j_normal,15,40.4541
100000,5,neo4j_normal,16,342.8867999999997
100000,5,neo4j_normal,17,496.97169999999994
100000,5,neo4j_normal,18,3.7108
100000,5,neo4j_normal,19,60.41329999999997
100000,5,neo4j_normal,20,18.369499999999995
100000,5,neo4j_normal,21,45.57339999999999
100000,5,neo4j_normal,22,19.241799999999998
100000,5,neo4j_normal,23,62.31879999999999
100000,5,neo4j_normal,24,142.00809999999996
100000,5,neo4j_optimized,1,25349.4556
100000,5,neo4j_optimized,2,49.94359999999999
100000,5,neo4j_optimized,3,170.7313
100000,5,neo4j_optimized,4,4112.1102999999985
100000,5,neo4j_optimized,5,175.99139999999983
100000,5,neo4j_optimized,6,63.2219
100000,5,neo4j_optimized,7,748.0348
100000,5,neo4j_optimized,8,155.2017
100000,5,neo4j_optimized,9,264.0299
100000,5,neo4j_optimized,10,903.7890999999996
100000,5,neo4j_optimized,11,2181.5631
100000,5,neo4j_optimized,12,923.1794
100000,5,neo4j_optimized,13,151.04399999999978
100000,5,neo4j_optimized,14,53.16879999999999
100000,5,neo4j_optimized,15,72.98879999999998
100000,5,neo4j_optimized,16,621.6919999999993
100000,5,neo4j_optimized,17,531.6165
100000,5,neo4j_optimized,18,16.368799999999997
100000,5,neo4j_optimized,19,96.03269999999999
100000,5,neo4j_optimized,20,21.407499999999985
100000,5,neo4j_optimized,21,46.08749999999999
100000,5,neo4j_optimized,22,27.544299999999993
100000,5,neo4j_optimized,23,93.30099999999999
100000,5,neo4j_optimized,24,325.13869999999986
100000,5,postgres_normal,1,347.9983
100000,5,postgres_normal,2,45.9951
100000,5,postgres_normal,3,58.2712
100000,5,postgres_normal,4,60.942099999999996
100000,5,postgres_normal,5,234.5265
100000,5,postgres_normal,6,52.5413
100000,5,postgres_normal,7,107.6338
100000,5,postgres_normal,8,459.55259999999987
100000,5,postgres_normal,9,75.32929999999999
100000,5,postgres_normal,10,411.33689999999996
100000,5,postgres_normal,11,559.1573999999999
100000,5,postgres_normal,12,403.4675
100000,5,postgres_normal,13,55.25129999999999
100000,5,postgres_normal,14,46.6302
100000,5,postgres_normal,15,47.1905
100000,5,postgres_normal,16,48.0786
100000,5,postgres_normal,17,50.76459999999999
100000,5,postgres_normal,18,65.5623
100000,5,postgres_normal,19,46.8706
100000,5,postgres_normal,20,46.44
100000,5,postgres_normal,21,53.307499999999976
100000,5,postgres_normal,22,46.860400000000006
100000,5,postgres_normal,23,59.7605
100000,5,postgres_normal,24,48.23479999999999
100000,5,postgres_optimized,1,332.6735
100000,5,postgres_optimized,2,45.9831
100000,5,postgres_optimized,3,65.2185
100000,5,postgres_optimized,4,52.0901
100000,5,postgres_optimized,5,111.76509999999999
100000,5,postgres_optimized,6,63.638899999999985
100000,5,postgres_optimized,7,55.08329999999999
100000,5,postgres_optimized,8,444.3848
100000,5,postgres_optimized,9,62.50829999999999
100000,5,postgres_optimized,10,338.3152
100000,5,postgres_optimized,11,572.4414
100000,5,postgres_optimized,12,349.21079999999995
100000,5,postgres_optimized,13,47.8091
100000,5,postgres_optimized,14,51.27619999999999
100000,5,postgres_optimized,15,64.34189999999998
100000,5,postgres_optimized,16,66.90259999999999
100000,5,postgres_optimized,17,51.084999999999994
100000,5,postgres_optimized,18,52.28799999999998
100000,5,postgres_optimized,19,57.20449999999996
100000,5,postgres_optimized,20,47.7616
100000,5,postgres_optimized,21,47.221599999999995
100000,5,postgres_optimized,22,62.02159999999999
100000,5,postgres_optimized,23,56.057599999999965
100000,5,postgres_optimized,24,47.0153
100000,10,neo4j_normal,1,50865.9842
100000,10,neo4j_normal,2,83.7862
100000,10,neo4j_normal,3,316.65169999999995
100000,10,neo4j_normal,4,4872.236899999998
100000,10,neo4j_normal,5,984.5249999999983
100000,10,neo4j_normal,6,101.74779999999998
100000,10,neo4j_normal,7,864.4311999999999
100000,10,neo4j_normal,8,282.67019999999997
100000,10,neo4j_normal,9,360.8247
100000,10,neo4j_normal,10,1059.376
100000,10,neo4j_normal,11,5716.387299999997
100000,10,neo4j_normal,12,1039.5811999999999
100000,10,neo4j_normal,13,75.86919999999999
100000,10,neo4j_normal,14,60.91399999999999
100000,10,neo4j_normal,15,68.1682
100000,10,neo4j_normal,16,459.4275999999994
100000,10,neo4j_normal,17,592.2176
100000,10,neo4j_normal,18,5.34
100000,10,neo4j_normal,19,60.61409999999999
100000,10,neo4j_normal,20,45.17419999999995
100000,10,neo4j_normal,21,51.8855
100000,10,neo4j_normal,22,25.550799999999988
100000,10,neo4j_normal,23,56.925699999999985
100000,10,neo4j_normal,24,159.29949999999994
100000,10,neo4j_optimized,1,51119.0492
100000,10,neo4j_optimized,2,83.83949999999999
100000,10,neo4j_optimized,3,309.4334
100000,10,neo4j_optimized,4,6051.2726
100000,10,neo4j_optimized,5,199.88439999999994
100000,10,neo4j_optimized,6,98.7691
100000,10,neo4j_optimized,7,874.7899
100000,10,neo4j_optimized,8,284.49269999999996
100000,10,neo4j_optimized,9,392.719
100000,10,neo4j_optimized,10,1810.2311999999968
100000,10,neo4j_optimized,11,4591.534499999999
100000,10,neo4j_optimized,12,1338.3422999999998
100000,10,neo4j_optimized,13,81.62679999999997
100000,10,neo4j_optimized,14,89.4276
100000,10,neo4j_optimized,15,99.38379999999998
100000,10,neo4j_optimized,16,563.4658999999999
100000,10,neo4j_optimized,17,627.0835000000001
100000,10,neo4j_optimized,18,21.0092
100000,10,neo4j_optimized,19,111.29639999999998
100000,10,neo4j_optimized,20,28.714299999999994
100000,10,neo4j_optimized,21,48.38409999999999
100000,10,neo4j_optimized,22,29.479699999999994
100000,10,neo4j_optimized,23,111.24419999999995
100000,10,neo4j_optimized,24,428.10909999999984
100000,10,postgres_normal,1,674.2596
100000,10,postgres_normal,2,95.51019999999998
100000,10,postgres_normal,3,119.7113
100000,10,postgres_normal,4,123.70019999999998
100000,10,postgres_normal,5,494.439
100000,10,postgres_normal,6,120.07699999999997
100000,10,postgres_normal,7,190.94459999999998
100000,10,postgres_normal,8,635.8015
100000,10,postgres_normal,9,142.94189999999998
100000,10,postgres_normal,10,585.1442999999999
100000,10,postgres_normal,11,739.5
100000,10,postgres_normal,12,531.7465
100000,10,postgres_normal,13,117.7301
100000,10,postgres_normal,14,102.53649999999999
100000,10,postgres_normal,15,112.17199999999997
100000,10,postgres_normal,16,111.26389999999999
100000,10,postgres_normal,17,120.701
100000,10,postgres_normal,18,118.166
100000,10,postgres_normal,19,103.1854
100000,10,postgres_normal,20,113.0003
100000,10,postgres_normal,21,119.2428
100000,10,postgres_normal,22,104.6771
100000,10,postgres_normal,23,118.81809999999999
100000,10,postgres_normal,24,118.01329999999999
100000,10,postgres_optimized,1,656.2321999999999
100000,10,postgres_optimized,2,89.24849999999999
100000,10,postgres_optimized,3,117.25809999999998
100000,10,postgres_optimized,4,122.26839999999997
100000,10,postgres_optimized,5,188.98739999999998
100000,10,postgres_optimized,6,116.55080000000001
100000,10,postgres_optimized,7,104.7071
100000,10,postgres_optimized,8,775.8752999999999
100000,10,postgres_optimized,9,110.61989999999999
100000,10,postgres_optimized,10,429.1721
100000,10,postgres_optimized,11,749.5704
100000,10,postgres_optimized,12,454.70679999999993
100000,10,postgres_optimized,13,102.5838
100000,10,postgres_optimized,14,118.60319999999999
100000,10,postgres_optimized,15,102.371
100000,10,postgres_optimized,16,103.2478
100000,10,postgres_optimized,17,120.2279
100000,10,postgres_optimized,18,116.5903
100000,10,postgres_optimized,19,102.4217
100000,10,postgres_optimized,20,107.8333
100000,10,postgres_optimized,21,114.73499999999999
100000,10,postgres_optimized,22,106.85239999999997
100000,10,postgres_optimized,23,113.32239999999999
100000,10,postgres_optimized,24,110.71329999999996
