users,concurrency,variant,complexity,duration_ms_mean,duration_ms_std,duration_ms_var,avg_cpu_mean,avg_cpu_std,avg_cpu_var,avg_mem_mean,avg_mem_std,avg_mem_var
10000,5,neo4j_normal,easy,3140.4440666666665,6281.91753856979,39462487.96139073,5.9601999999999995,3.2375949044160346,10.482020765100671,7497.835666666667,19.106472546672375,365.05729317674513
10000,5,neo4j_normal,medium,437.8332666666667,579.8899159190124,336272.31458455924,34.759,19.72438917998451,389.05152852348994,7528.2935333333335,21.675498806384805,469.82724850558907
10000,5,neo4j_normal,complex,113.12286666666667,66.17450219980127,4379.064741391502,14.0864,6.6138505552957,43.74301916778525,7530.287266666667,20.689021985917595,428.03563073378166
10000,5,neo4j_normal,very_complex,107.7978,78.4708172564765,6157.66916089933,43.24046666666666,4.356880439409712,18.982407163310963,7530.3764,18.986286795523686,360.4790862818771
10000,5,neo4j_normal,create,17.32335,8.011419881650225,64.18284852010049,43.9943,15.806605180959432,249.84876734673352,7531.4658,20.185555817920584,407.4566636783875
10000,5,neo4j_normal,update,122.2286,192.16725996394462,36928.25580205027,51.399049999999995,35.49749791731028,1260.0723583894476,7532.264499999999,21.435263852637586,459.4705364321915
10000,5,neo4j_normal,delete,14.514249999999999,4.435940971090008,19.67757229899496,36.43,12.674912823186473,160.6534150753769,7532.970799999999,21.44623618710261,459.9410465929895
10000,5,neo4j_optimized,easy,3148.2906000000003,6301.986096415245,39715028.75941106,5.820733333333333,2.7458188095945153,7.539520935123041,7492.6522,18.306383559297842,335.1236790201303
10000,5,neo4j_optimized,medium,461.551,659.0812220885462,434388.05730973155,36.81686666666666,21.98881265695444,483.5078820626398,7531.857866666666,28.622060286004334,819.2223350156664
10000,5,neo4j_optimized,complex,111.75293333333333,65.50708027255111,4291.177565834454,13.676466666666665,5.9541159568604725,35.4514968277405,7533.784333333333,28.642626220389023,820.4000368009168
10000,5,neo4j_optimized,very_complex,91.63066666666667,56.14925767815284,3152.7391378076063,44.1418,5.9728689800086014,35.67516385234899,7534.429399999999,28.278732593369966,799.6867170873248
10000,5,neo4j_optimized,create,23.3594,15.630236051806,244.304279035176,39.1396,11.43398903999974,130.73610536683418,7536.74345,28.18662508649062,794.4858337663823
10000,5,neo4j_optimized,update,124.18985,192.9293575365731,37221.73699947485,47.56245,28.808342759699,829.9206125603016,7537.6347,28.683403530622225,822.7376381005115
10000,5,neo4j_optimized,delete,19.39515,9.995075972496654,99.90154369597992,37.22795,9.927291112972789,98.55110884170853,7538.1924,28.87365983733373,833.6882324020588
10000,5,postgres_normal,easy,76.03446666666667,70.15946630448207,4922.350712129755,10.1644,0.8824899794096187,0.7787885637583893,2203.0659333333333,702.2237372231109,493118.1771195928
10000,5,postgres_normal,medium,166.4985333333333,169.74066995496582,28811.895036760638,23.049133333333334,17.57192750259913,308.7726361565997,2199.9580666666666,702.9379580207906,494121.77282643877
10000,5,postgres_normal,complex,64.15713333333333,13.966840131922956,195.07262327069364,18.3604,4.592953587585892,21.09522265771811,2204.4719333333333,703.3371218808938,494683.1070156993
10000,5,postgres_normal,very_complex,78.27640000000001,8.682150499075131,75.37973728859055,22.355866666666667,2.13777064668023,4.570063337807608,2204.5770666666667,703.3723742493082,494732.69685710885
10000,5,postgres_normal,create,45.73675,2.858634269530588,8.171789886934677,10.5582,0.5478452629719486,0.3001344321608035,2205.50415,703.1640735639394,494439.71435103315
