users,concurrency,query_no,variant_1,variant_2,t_stat,p_value,significant,cohen_d
1000,10,1,postgres_normal,postgres_optimized,0.23314774446852748,0.8161329612731798,False,0.0466295488937055
1000,10,2,neo4j_normal,neo4j_optimized,-2.2732707401675114,0.025900941241959366,True,-0.45465414803350235
1000,10,2,neo4j_normal,postgres_normal,-20.127802348787796,8.875103708237335e-36,True,-4.0255604697575595
1000,10,2,neo4j_normal,postgres_optimized,-23.08758735392898,3.0353725391303143e-41,True,-4.617517470785797
1000,10,2,neo4j_optimized,postgres_normal,-12.019883854853754,5.402337732045687e-20,True,-2.403976770970751
1000,10,2,neo4j_optimized,postgres_optimized,-13.4019061925575,5.706279196231502e-22,True,-2.6803812385115
1000,10,2,postgres_normal,postgres_optimized,-1.2493431861529036,0.21456467658538245,False,-0.2498686372305807
1000,10,3,neo4j_normal,neo4j_optimized,-0.32667910595353905,0.7446199561726081,False,-0.06533582119070781
1000,10,3,neo4j_normal,postgres_normal,98.33747909130844,9.075673567324335e-80,True,19.667495818261692
1000,10,3,neo4j_normal,postgres_optimized,101.32733058407587,3.253246282782542e-75,True,20.265466116815176
1000,10,3,neo4j_optimized,postgres_normal,109.52807394754227,1.1953986508544328e-88,True,21.90561478950846
1000,10,3,neo4j_optimized,postgres_optimized,113.6933633710638,3.0712604549162414e-83,True,22.73867267421276
1000,10,3,postgres_normal,postgres_optimized,-0.1259984471698343,0.8999982260879025,False,-0.025199689433966863
1000,10,4,neo4j_normal,neo4j_optimized,-2.2548034944957034,0.02756286995532521,True,-0.45096069889914076
1000,10,4,neo4j_normal,postgres_normal,16.65979678531026,8.047557573763051e-22,True,3.3319593570620523
1000,10,4,neo4j_normal,postgres_optimized,16.59648357056946,8.469113407643195e-22,True,3.319296714113892
1000,10,4,neo4j_optimized,postgres_normal,9.075178193521761,4.555864026366559e-12,True,1.8150356387043522
1000,10,4,neo4j_optimized,postgres_optimized,9.05531295090014,4.8473715266203485e-12,True,1.8110625901800281
1000,10,4,postgres_normal,postgres_optimized,-0.9901012015283288,0.326823500017005,False,-0.19802024030566576
1000,10,5,neo4j_normal,neo4j_optimized,0.18901568900195523,0.8504718345034765,False,0.03780313780039104
1000,10,5,neo4j_normal,postgres_normal,-43.79975850949308,4.0677013312783065e-52,True,-8.759951701898615
1000,10,5,neo4j_normal,postgres_optimized,-46.952769522946326,4.134017024342714e-52,True,-9.390553904589265
1000,10,5,neo4j_optimized,postgres_normal,-45.23200330515406,1.0541062712624838e-53,True,-9.04640066103081
1000,10,5,neo4j_optimized,postgres_optimized,-48.521958794324334,1.294710772135526e-53,True,-9.704391758864865
1000,10,5,postgres_normal,postgres_optimized,-4.153444617519876,7.056564971312468e-05,True,-0.8306889235039752
1000,10,6,neo4j_normal,neo4j_optimized,-0.7773465846103281,0.4401528073330879,False,-0.15546931692206564
1000,10,6,neo4j_normal,postgres_normal,-19.447448005913923,8.047475497862e-33,True,-3.889489601182784
1000,10,6,neo4j_normal,postgres_optimized,-28.828764471195214,3.9374936389238056e-46,True,-5.765752894239043
1000,10,6,neo4j_optimized,postgres_normal,-8.790305307960699,7.909249871094072e-13,True,-1.75806106159214
1000,10,6,neo4j_optimized,postgres_optimized,-9.19389081248392,1.492198358521519e-12,True,-1.838778162496784
1000,10,6,postgres_normal,postgres_optimized,0.547815572023491,0.5856291957683238,False,0.10956311440469821
1000,10,7,neo4j_normal,neo4j_optimized,-0.9762279048597309,0.3314383953007861,False,-0.1952455809719462
1000,10,7,neo4j_normal,postgres_normal,103.48304917141095,3.614391194767574e-75,True,20.69660983428219
1000,10,7,neo4j_normal,postgres_optimized,108.35820378037538,1.4318952284118713e-72,True,21.67164075607507
1000,10,7,neo4j_optimized,postgres_normal,122.08195225644927,1.159043567118068e-86,True,24.416390451289853
1000,10,7,neo4j_optimized,postgres_optimized,128.76136108248565,8.245981720491422e-83,True,25.752272216497133
1000,10,7,postgres_normal,postgres_optimized,5.187807477991778,1.1844200560424636e-06,True,1.0375614955983556
1000,10,8,neo4j_normal,neo4j_optimized,-1.0114734405030217,0.31674864831280325,False,-0.2022946881006043
1000,10,8,neo4j_normal,postgres_normal,-142.68618442174647,6.4884699253119e-107,True,-28.537236884349287
1000,10,8,neo4j_normal,postgres_optimized,-126.8168098352896,1.115500156253039e-93,True,-25.363361967057926
1000,10,8,neo4j_optimized,postgres_normal,-6.751725437628043,1.5804319416784457e-08,True,-1.3503450875256084
1000,10,8,neo4j_optimized,postgres_optimized,-6.889554184229769,9.57074693035762e-09,True,-1.3779108368459536
1000,10,8,postgres_normal,postgres_optimized,-2.0304368846437084,0.045121540250424766,True,-0.4060873769287417
1000,10,9,neo4j_normal,neo4j_optimized,-0.7068729577597245,0.4813329838778432,False,-0.1413745915519449
1000,10,9,neo4j_normal,postgres_normal,-40.14759862306431,1.1840304891890133e-62,True,-8.029519724612863
1000,10,9,neo4j_normal,postgres_optimized,-45.15555957192851,7.488083700382161e-64,True,-9.031111914385702
1000,10,9,neo4j_optimized,postgres_normal,-40.97717452746589,3.0839531850663506e-63,True,-8.195434905493178
1000,10,9,neo4j_optimized,postgres_optimized,-46.60423780870818,1.3431651392983427e-66,True,-9.320847561741635
1000,10,9,postgres_normal,postgres_optimized,0.36278114886334034,0.717613540868933,False,0.07255622977266807
1000,10,10,neo4j_normal,neo4j_optimized,5.409053261864437,5.230442418553466e-07,True,1.0818106523728872
1000,10,10,neo4j_normal,postgres_normal,-130.18390414248867,2.749460958713425e-72,True,-26.03678082849774
1000,10,10,neo4j_normal,postgres_optimized,-129.79959530429727,4.0959683277806004e-72,True,-25.959919060859452
1000,10,10,neo4j_optimized,postgres_normal,-134.47657222422163,3.8554729232799197e-69,True,-26.895314444844328
1000,10,10,neo4j_optimized,postgres_optimized,-134.04591250745045,5.19151038699658e-69,True,-26.809182501490085
1000,10,10,postgres_normal,postgres_optimized,-0.2644851858673515,0.7919615420512514,False,-0.05289703717347029
1000,10,11,neo4j_normal,neo4j_optimized,4.635808619657143,1.1099249473951776e-05,True,0.9271617239314287
1000,10,11,neo4j_normal,postgres_normal,-70.59849622851138,4.036173067492845e-78,True,-14.119699245702279
1000,10,11,neo4j_normal,postgres_optimized,-65.07219139913676,4.667439213776287e-72,True,-13.014438279827349
1000,10,11,neo4j_optimized,postgres_normal,-76.44630626125378,2.3171508300943965e-77,True,-15.289261252250757
1000,10,11,neo4j_optimized,postgres_optimized,-70.21759424435493,3.051545393290125e-71,True,-14.043518848870985
1000,10,11,postgres_normal,postgres_optimized,0.7411205875402628,0.4604091468184779,False,0.1482241175080525
1000,10,12,neo4j_normal,neo4j_optimized,0.9370660806638641,0.352288559179057,False,0.1874132161327728
1000,10,12,neo4j_normal,postgres_normal,-50.729633372903365,2.38956262128761e-53,True,-10.145926674580673
1000,10,12,neo4j_normal,postgres_optimized,-48.46357556030698,4.082255343566151e-56,True,-9.692715112061395
1000,10,12,neo4j_optimized,postgres_normal,-100.65639119586422,1.0875053784258062e-100,True,-20.131278239172843
1000,10,12,neo4j_optimized,postgres_optimized,-88.45811538154584,1.099273383348527e-91,True,-17.691623076309163
1000,10,12,postgres_normal,postgres_optimized,1.038527966912597,0.3016875292260888,False,0.2077055933825194
1000,10,13,neo4j_normal,neo4j_optimized,1.0922960254173608,0.27778716978199935,False,0.21845920508347216
1000,10,13,neo4j_normal,postgres_normal,-107.30307159219737,5.074276515422591e-98,True,-21.46061431843947
1000,10,13,neo4j_normal,postgres_optimized,-147.90104484661796,6.807337633886051e-105,True,-29.580208969323593
1000,10,13,neo4j_optimized,postgres_normal,-121.29345878442126,2.302456070350714e-85,True,-24.25869175688425
1000,10,13,neo4j_optimized,postgres_optimized,-190.3657033771276,1.0744145944933392e-127,True,-38.07314067542552
1000,10,13,postgres_normal,postgres_optimized,-0.5362283836447899,0.593434696989625,False,-0.10724567672895798
1000,10,14,neo4j_normal,neo4j_optimized,2.0268398049574454,0.045506698257079474,True,0.40536796099148914
1000,10,14,neo4j_normal,postgres_normal,-141.56602475485437,1.89897185829003e-101,True,-28.313204950970874
1000,10,14,neo4j_normal,postgres_optimized,-94.85744011107096,5.748087289559595e-70,True,-18.971488022214192
1000,10,14,neo4j_optimized,postgres_normal,-133.70734111074663,3.5369315656393375e-108,True,-26.741468222149326
1000,10,14,neo4j_optimized,postgres_optimized,-93.00191354064678,4.514377048960567e-75,True,-18.60038270812936
1000,10,14,postgres_normal,postgres_optimized,-0.6167016634201583,0.5391783750930004,False,-0.12334033268403166
1000,10,15,neo4j_normal,neo4j_optimized,-0.4661686622793907,0.642163230428914,False,-0.09323373245587814
1000,10,15,neo4j_normal,postgres_normal,-112.25151977964212,1.6183293331678213e-99,True,-22.450303955928423
1000,10,15,neo4j_normal,postgres_optimized,-119.42475658723474,3.019187437024356e-104,True,-23.884951317446948
1000,10,15,neo4j_optimized,postgres_normal,-103.78149631368287,2.828688673588053e-101,True,-20.756299262736572
1000,10,15,neo4j_optimized,postgres_optimized,-109.78306985839558,2.623085525487154e-104,True,-21.95661397167912
1000,10,15,postgres_normal,postgres_optimized,-2.2244176122364063,0.028424866568436267,True,-0.4448835224472812
1000,10,16,neo4j_normal,neo4j_optimized,-1.373643735542713,0.17316713443415807,False,-0.2747287471085426
1000,10,16,neo4j_normal,postgres_normal,-37.54972869210485,1.5114959329542308e-44,True,-7.509945738420971
1000,10,16,neo4j_normal,postgres_optimized,-38.97372728146733,5.184194202125766e-41,True,-7.794745456293466
1000,10,16,neo4j_optimized,postgres_normal,-50.64407081617909,4.262224600604198e-61,True,-10.128814163235818
1000,10,16,neo4j_optimized,postgres_optimized,-54.97810982729904,1.1324686570665142e-52,True,-10.99562196545981
1000,10,16,postgres_normal,postgres_optimized,0.46613585186383666,0.6424059257049166,False,0.09322717037276733
1000,10,17,neo4j_normal,neo4j_optimized,1.1580986302471783,0.25107385747746347,False,0.23161972604943573
1000,10,17,neo4j_normal,postgres_normal,33.74467035935085,1.0613086205911006e-35,True,6.74893407187017
1000,10,17,neo4j_normal,postgres_optimized,33.70141408696071,1.2422780979903171e-35,True,6.740282817392141
1000,10,17,neo4j_optimized,postgres_normal,79.33511088723832,1.2343119007935337e-54,True,15.86702217744766
1000,10,17,neo4j_optimized,postgres_optimized,79.4016716059605,3.2423279384718925e-54,True,15.880334321192096
1000,10,17,postgres_normal,postgres_optimized,-0.9176662653880112,0.36115485563148264,False,-0.1835332530776022
1000,10,18,neo4j_normal,neo4j_optimized,-1.0074541073926322,0.31636115957532196,False,-0.20149082147852646
1000,10,18,neo4j_normal,postgres_normal,-187.88094581563243,1.013491724344536e-72,True,-37.576189163126486
1000,10,18,neo4j_normal,postgres_optimized,-151.13641991457573,1.096291538147478e-67,True,-30.22728398291514
1000,10,18,neo4j_optimized,postgres_normal,-188.09192582239132,2.5124367235609583e-72,True,-37.61838516447826
1000,10,18,neo4j_optimized,postgres_optimized,-151.21344801958205,1.9037740128316007e-67,True,-30.242689603916403
1000,10,18,postgres_normal,postgres_optimized,0.3212723664033603,0.7487191923066934,False,0.06425447328067206
1000,10,19,neo4j_normal,neo4j_optimized,-0.44398945485136954,0.6581500790162094,False,-0.0887978909702739
1000,10,19,neo4j_normal,postgres_normal,-89.70364121960338,3.7089463477199657e-68,True,-17.940728243920677
1000,10,19,neo4j_normal,postgres_optimized,-132.51009665286466,3.230620768259766e-97,True,-26.502019330572935
1000,10,19,neo4j_optimized,postgres_normal,-83.82529782631788,7.591798231726779e-77,True,-16.765059565263577
1000,10,19,neo4j_optimized,postgres_optimized,-115.8009471680812,1.24327497361863e-105,True,-23.16018943361624
1000,10,19,postgres_normal,postgres_optimized,-0.0013176581608743327,0.9989518810419808,False,-0.00026353163217486655
1000,10,20,neo4j_normal,neo4j_optimized,1.7340173589785577,0.08617575623648797,False,0.3468034717957115
1000,10,20,neo4j_normal,postgres_normal,-108.91723344493396,7.4710934679719435e-90,True,-21.783446688986793
1000,10,20,neo4j_normal,postgres_optimized,-118.64353434309152,5.3150762901266184e-98,True,-23.728706868618303
1000,10,20,neo4j_optimized,postgres_normal,-103.80214367541343,5.889137415547307e-96,True,-20.760428735082687
1000,10,20,neo4j_optimized,postgres_optimized,-111.91869924374599,9.759737207093524e-103,True,-22.383739848749197
1000,10,20,postgres_normal,postgres_optimized,-0.29369614300886066,0.7696196576474748,False,-0.05873922860177213
1000,10,21,neo4j_normal,neo4j_optimized,1.6907990878313712,0.09407507091706072,False,0.3381598175662742
1000,10,21,neo4j_normal,postgres_normal,-127.65531707386215,7.384445626886846e-107,True,-25.531063414772433
1000,10,21,neo4j_normal,postgres_optimized,-110.36706529646442,4.1370719955436074e-92,True,-22.073413059292886
1000,10,21,neo4j_optimized,postgres_normal,-124.88150673194357,2.785950832122491e-108,True,-24.976301346388716
1000,10,21,neo4j_optimized,postgres_optimized,-108.90237513382485,4.318561643013793e-95,True,-21.780475026764968
1000,10,21,postgres_normal,postgres_optimized,-0.5502727402353174,0.5834475485527009,False,-0.11005454804706347
1000,10,22,neo4j_normal,neo4j_optimized,0.27585631709072,0.7832401813053383,False,0.055171263418144
1000,10,22,neo4j_normal,postgres_normal,-110.00242450538789,1.444202084327446e-102,True,-22.000484901077577
1000,10,22,neo4j_normal,postgres_optimized,-117.86921737818551,3.547678022059641e-107,True,-23.573843475637098
1000,10,22,neo4j_optimized,postgres_normal,-108.40171650829328,8.786491910029461e-103,True,-21.680343301658656
1000,10,22,neo4j_optimized,postgres_optimized,-115.91402713413956,1.1179806716828482e-106,True,-23.182805426827912
1000,10,22,postgres_normal,postgres_optimized,-1.228862751638722,0.22209784261613338,False,-0.24577255032774442
1000,10,23,neo4j_normal,neo4j_optimized,-0.47983043514818885,0.6325007487810921,False,-0.09596608702963778
1000,10,23,neo4j_normal,postgres_normal,-106.05150735627011,1.1497493041919488e-75,True,-21.21030147125402
1000,10,23,neo4j_normal,postgres_optimized,-129.73772881009506,7.649376655789007e-92,True,-25.94754576201901
1000,10,23,neo4j_optimized,postgres_normal,-99.93744091737987,8.612859954247107e-84,True,-19.98748818347598
1000,10,23,neo4j_optimized,postgres_optimized,-118.81484795126839,2.884959588971585e-101,True,-23.76296959025368
1000,10,23,postgres_normal,postgres_optimized,1.594084481439568,0.1143635537357431,False,0.3188168962879136
1000,10,24,neo4j_normal,neo4j_optimized,-3.4650498867439725,0.0008295393395691799,True,-0.6930099773487945
1000,10,24,neo4j_normal,postgres_normal,-125.14030107378527,2.3407802185637644e-93,True,-25.02806021475705
1000,10,24,neo4j_normal,postgres_optimized,-184.73992045982607,1.4910636514102747e-125,True,-36.94798409196522
1000,10,24,neo4j_optimized,postgres_normal,-106.4241172110165,7.550320657708438e-102,True,-21.284823442203297
1000,10,24,neo4j_optimized,postgres_optimized,-140.02171821735382,8.955082705194254e-99,True,-28.004343643470765
1000,10,24,postgres_normal,postgres_optimized,-2.688500956273697,0.008827187488082084,True,-0.5377001912547394
10000,1,1,neo4j_normal,neo4j_optimized,0.058557205294937874,0.9534240374242731,False,0.011711441058987578
10000,1,1,neo4j_normal,postgres_normal,10.413153242769098,5.098086229844867e-14,True,2.0826306485538195
10000,1,1,neo4j_normal,postgres_optimized,10.411744782214027,5.120514933021521e-14,True,2.0823489564428055
10000,1,1,neo4j_optimized,postgres_normal,10.2849783124523,7.762583042344529e-14,True,2.0569956624904595
10000,1,1,neo4j_optimized,postgres_optimized,10.283576795193966,7.796784508639626e-14,True,2.056715359038793
10000,1,1,postgres_normal,postgres_optimized,-0.04251835077124665,0.966171998705428,False,-0.008503670154249332
10000,1,2,neo4j_normal,neo4j_optimized,0.22066476028232582,0.8258134454022875,False,0.044132952056465176
10000,1,2,neo4j_normal,postgres_normal,48.2698707275655,4.840390264684757e-43,True,9.6539741455131
10000,1,2,neo4j_normal,postgres_optimized,48.208635736173896,5.06064726966423e-43,True,9.64172714723478
10000,1,2,neo4j_optimized,postgres_normal,50.13830863980434,7.672608099997406e-44,True,10.02766172796087
10000,1,2,neo4j_optimized,postgres_optimized,50.07404857367112,8.011669243299252e-44,True,10.014809714734225
10000,1,2,postgres_normal,postgres_optimized,-1.269973172317873,0.20711029055756724,False,-0.2539946344635746
10000,1,3,neo4j_normal,neo4j_optimized,0.028391200186372943,0.9774083816913892,False,0.005678240037274589
10000,1,3,neo4j_normal,postgres_normal,86.5747306451174,2.6608086924971534e-55,True,17.31494612902348
10000,1,3,neo4j_normal,postgres_optimized,86.53908891236848,2.3807214578034465e-55,True,17.3078177824737
10000,1,3,neo4j_optimized,postgres_normal,95.025453040545,2.7817029011549344e-57,True,19.005090608109008
10000,1,3,neo4j_optimized,postgres_optimized,94.97988682196141,2.413254636079846e-57,True,18.995977364392285
10000,1,3,postgres_normal,postgres_optimized,-0.1795568435849058,0.857936735749342,False,-0.03591136871698116
10000,1,4,neo4j_normal,neo4j_optimized,0.026471501660750303,0.9789497978899981,False,0.00529430033215006
10000,1,4,neo4j_normal,postgres_normal,26.006657459270855,2.486712209539572e-30,True,5.2013314918541695
10000,1,4,neo4j_normal,postgres_optimized,26.005507941948927,2.4917141556861885e-30,True,5.201101588389785
10000,1,4,neo4j_optimized,postgres_normal,46.42137528723166,3.635962694441377e-42,True,9.284275057446333
10000,1,4,neo4j_optimized,postgres_optimized,46.41931345462418,3.643470220579915e-42,True,9.283862690924835
10000,1,4,postgres_normal,postgres_optimized,-1.1279718786165096,0.2621425002700735,False,-0.22559437572330193
10000,1,5,neo4j_normal,neo4j_optimized,0.26748632572471304,0.7896576333352505,False,0.05349726514494261
10000,1,5,neo4j_normal,postgres_normal,-145.09550601248665,4.3004330568821614e-116,True,-29.01910120249733
10000,1,5,neo4j_normal,postgres_optimized,-5.286066404268825,2.1080588504379637e-06,True,-1.0572132808537649
10000,1,5,neo4j_optimized,postgres_normal,-142.7514225090279,1.6868906672795914e-115,True,-28.550284501805574
10000,1,5,neo4j_optimized,postgres_optimized,-5.467022833272452,1.1103286052928007e-06,True,-1.0934045666544903
10000,1,5,postgres_normal,postgres_optimized,190.09961938493043,3.453010727626365e-80,True,38.019923876986084
10000,1,6,neo4j_normal,neo4j_optimized,-4.454315341423758,2.298744157466962e-05,True,-0.8908630682847515
10000,1,6,neo4j_normal,postgres_normal,41.895938900802776,4.364134298239267e-40,True,8.379187780160555
10000,1,6,neo4j_normal,postgres_optimized,41.71875486550713,4.929057507635031e-40,True,8.343750973101427
10000,1,6,neo4j_optimized,postgres_normal,57.20722973385901,1.2721775020842082e-46,True,11.441445946771802
10000,1,6,neo4j_optimized,postgres_optimized,56.984746106652445,1.3322612261053932e-46,True,11.39694922133049
10000,1,6,postgres_normal,postgres_optimized,-3.3343646064860977,0.0012338017931749362,True,-0.6668729212972196
10000,1,7,neo4j_normal,neo4j_optimized,-13.436294331181035,9.818891932824367e-24,True,-2.687258866236207
10000,1,7,neo4j_normal,postgres_normal,90.05756082160289,2.9063260283933687e-67,True,18.011512164320578
10000,1,7,neo4j_normal,postgres_optimized,158.93370379974962,3.6550865385429516e-68,True,31.78674075994993
10000,1,7,neo4j_optimized,postgres_normal,94.55229344697732,1.7040360343752242e-65,True,18.910458689395462
10000,1,7,neo4j_optimized,postgres_optimized,152.51125156450033,2.787891302032471e-67,True,30.50225031290006
10000,1,7,postgres_normal,postgres_optimized,172.9951431041668,4.1199412695893924e-70,True,34.599028620833366
10000,1,8,neo4j_normal,neo4j_optimized,2.563140920191386,0.011893733106684158,True,0.5126281840382771
10000,1,8,neo4j_normal,postgres_normal,26.66130014949801,4.209349532166657e-33,True,5.332260029899602
10000,1,8,neo4j_normal,postgres_optimized,26.962672066290068,2.714935212621081e-32,True,5.392534413258014
10000,1,8,neo4j_optimized,postgres_normal,23.40385485584467,2.764272709842328e-30,True,4.680770971168934
10000,1,8,neo4j_optimized,postgres_optimized,23.66696897354726,1.3905141947821337e-29,True,4.7333937947094515
10000,1,8,postgres_normal,postgres_optimized,-0.20868342703586282,0.8351689755589597,False,-0.04173668540717257
10000,1,9,neo4j_normal,neo4j_optimized,-1.5860058394176353,0.11866591891995294,False,-0.3172011678835271
10000,1,9,neo4j_normal,postgres_normal,33.427135591845726,2.14910434190939e-35,True,6.685427118369145
10000,1,9,neo4j_normal,postgres_optimized,36.039953875956165,6.218737603687822e-37,True,7.207990775191232
10000,1,9,neo4j_optimized,postgres_normal,8.537340863831046,2.9148928900828495e-11,True,1.7074681727662093
10000,1,9,neo4j_optimized,postgres_optimized,9.07793538833333,4.5134102370062245e-12,True,1.8155870776666663
10000,1,9,postgres_normal,postgres_optimized,242.9810425854568,8.517128914864151e-128,True,48.596208517091355
10000,1,10,neo4j_normal,neo4j_optimized,4.188658282966236,0.00011383989340383573,True,0.8377316565932474
10000,1,10,neo4j_normal,postgres_normal,8.108266968287401,1.2567573049320492e-10,True,1.6216533936574802
10000,1,10,neo4j_normal,postgres_optimized,8.982094004946703,5.989432032563673e-12,True,1.7964188009893403
10000,1,10,neo4j_optimized,postgres_normal,34.5699712179987,3.3015801412986257e-47,True,6.91399424359974
10000,1,10,neo4j_optimized,postgres_optimized,42.52035340621297,5.527341832750135e-53,True,8.504070681242593
10000,1,10,postgres_normal,postgres_optimized,12.040056511097195,4.980206633312417e-21,True,2.4080113022194394
10000,1,11,neo4j_normal,neo4j_optimized,29.88297022056512,7.224732668137591e-50,True,5.976594044113024
10000,1,11,neo4j_normal,postgres_normal,201.34150265224042,9.284036264862377e-79,True,40.26830053044809
10000,1,11,neo4j_normal,postgres_optimized,194.9217239644003,1.8735780605702663e-80,True,38.98434479288006
10000,1,11,neo4j_optimized,postgres_normal,127.72839705860893,1.1825546828463454e-66,True,25.54567941172179
10000,1,11,neo4j_optimized,postgres_optimized,123.20601805285649,3.170741511067856e-67,True,24.641203610571296
10000,1,11,postgres_normal,postgres_optimized,-13.631643491576572,4.575599302651379e-24,True,-2.726328698315314
10000,1,12,neo4j_normal,neo4j_optimized,-20.874316476248726,3.2727181353100984e-37,True,-4.174863295249745
10000,1,12,neo4j_normal,postgres_normal,43.3981865296387,2.1939105947633422e-54,True,8.67963730592774
10000,1,12,neo4j_normal,postgres_optimized,52.08789272856551,1.6304729157923017e-57,True,10.4175785457131
10000,1,12,neo4j_optimized,postgres_normal,62.120700807279555,7.49756885590136e-61,True,12.424140161455911
10000,1,12,neo4j_optimized,postgres_optimized,69.71721877551902,9.476047802499634e-62,True,13.943443755103804
10000,1,12,postgres_normal,postgres_optimized,12.169368332000568,3.153698875893797e-21,True,2.433873666400114
10000,1,13,neo4j_normal,neo4j_optimized,-0.1602339491607801,0.8730295502650267,False,-0.032046789832156024
10000,1,13,neo4j_normal,postgres_normal,17.791817606915455,2.6026107400435053e-32,True,3.5583635213830913
10000,1,13,neo4j_normal,postgres_optimized,20.077328677026156,4.834504059855756e-35,True,4.015465735405232
10000,1,13,neo4j_optimized,postgres_normal,17.017512874077863,1.5738581688391471e-30,True,3.403502574815572
10000,1,13,neo4j_optimized,postgres_optimized,19.023894098367368,1.6096287369861013e-32,True,3.8047788196734738
10000,1,13,postgres_normal,postgres_optimized,0.8279822743798658,0.4097727192085914,False,0.16559645487597321
10000,1,14,neo4j_normal,neo4j_optimized,-1.4883219481804506,0.14011930069780973,False,-0.2976643896360901
10000,1,14,neo4j_normal,postgres_normal,19.57540280294024,1.2503168891762037e-28,True,3.9150805605880477
10000,1,14,neo4j_normal,postgres_optimized,17.797193217362594,9.837634174626792e-28,True,3.5594386434725194
10000,1,14,neo4j_optimized,postgres_normal,26.94067532817767,7.474694168126767e-40,True,5.388135065635534
10000,1,14,neo4j_optimized,postgres_optimized,24.186742338883768,2.6480015219768222e-39,True,4.837348467776755
10000,1,14,postgres_normal,postgres_optimized,-2.102308069160101,0.038189779282362585,True,-0.42046161383202024
10000,1,15,neo4j_normal,neo4j_optimized,-1.911655100639738,0.0593043603126505,False,-0.38233102012794756
10000,1,15,neo4j_normal,postgres_normal,22.740077606013323,2.0655276814991804e-40,True,4.548015521202665
10000,1,15,neo4j_normal,postgres_optimized,22.598040390564666,1.4194842805392455e-40,True,4.519608078112934
10000,1,15,neo4j_optimized,postgres_normal,20.015295804885884,3.3346732752648424e-35,True,4.003059160977177
10000,1,15,neo4j_optimized,postgres_optimized,19.62987365224881,8.229788893813269e-34,True,3.925974730449763
10000,1,15,postgres_normal,postgres_optimized,-1.2017467054120128,0.2323808367837234,False,-0.24034934108240252
10000,1,16,neo4j_normal,neo4j_optimized,-14.28343758774889,2.3785285919874973e-21,True,-2.8566875175497786
10000,1,16,neo4j_normal,postgres_normal,20.486252550735514,7.9748330058522975e-28,True,4.097250510147104
10000,1,16,neo4j_normal,postgres_optimized,20.32118611426508,6.502861269829297e-27,True,4.064237222853016
10000,1,16,neo4j_optimized,postgres_normal,78.32861088097088,8.604333682738074e-85,True,15.665722176194176
10000,1,16,neo4j_optimized,postgres_optimized,82.80089806410191,4.9579958751355994e-79,True,16.560179612820384
10000,1,16,postgres_normal,postgres_optimized,-1.2456588422736001,0.2160004479024338,False,-0.24913176845472004
10000,1,17,neo4j_normal,neo4j_optimized,-1.6724865038221912,0.10076901327846557,False,-0.3344973007644383
10000,1,17,neo4j_normal,postgres_normal,348.7465102865272,9.787646035369818e-97,True,69.74930205730543
10000,1,17,neo4j_normal,postgres_optimized,353.2000564281907,7.20679517889454e-93,True,70.64001128563814
10000,1,17,neo4j_optimized,postgres_normal,20.388171948500776,1.3675668906507329e-25,True,4.0776343897001555
10000,1,17,neo4j_optimized,postgres_optimized,20.367195444692953,1.438439133476086e-25,True,4.073439088938591
10000,1,17,postgres_normal,postgres_optimized,-1.1418363901965405,0.25643411204213845,False,-0.2283672780393081
10000,1,18,neo4j_normal,neo4j_optimized,-1.5890532129142114,0.1152709227485411,False,-0.31781064258284225
10000,1,18,neo4j_normal,postgres_normal,2.1949153515235142,0.03076800761628095,True,0.43898307030470285
10000,1,18,neo4j_normal,postgres_optimized,1.4159038423320967,0.16070496882639254,False,0.2831807684664194
10000,1,18,neo4j_optimized,postgres_normal,4.053728088305194,0.00010680970591130197,True,0.8107456176610388
10000,1,18,neo4j_optimized,postgres_optimized,3.3816756968370814,0.0011135476976115255,True,0.6763351393674164
10000,1,18,postgres_normal,postgres_optimized,-1.1369431122189197,0.2584399328402115,False,-0.22738862244378397
10000,1,19,neo4j_normal,neo4j_optimized,-6.4777498872199235,3.984668380743572e-09,True,-1.295549977443985
10000,1,19,neo4j_normal,postgres_normal,18.62291337342997,2.643543505076078e-33,True,3.7245826746859945
10000,1,19,neo4j_normal,postgres_optimized,16.87556820078237,3.0131216017802977e-30,True,3.375113640156475
10000,1,19,neo4j_optimized,postgres_normal,27.486439611419247,9.382033922761585e-48,True,5.49728792228385
10000,1,19,neo4j_optimized,postgres_optimized,25.538974321362033,4.83699014002207e-45,True,5.107794864272408
10000,1,19,postgres_normal,postgres_optimized,-1.8779067819594384,0.06336751063194854,False,-0.3755813563918877
10000,1,20,neo4j_normal,neo4j_optimized,-1.1130249766555458,0.26854588390665673,False,-0.22260499533110914
10000,1,20,neo4j_normal,postgres_normal,13.20877003046794,6.167848191251474e-21,True,2.641754006093588
10000,1,20,neo4j_normal,postgres_optimized,11.853165691590432,1.2686343188746512e-18,True,2.370633138318086
10000,1,20,neo4j_optimized,postgres_normal,17.106538420243446,8.590622074823899e-29,True,3.421307684048689
10000,1,20,neo4j_optimized,postgres_optimized,15.496506623159089,3.9222836758551127e-26,True,3.0993013246318175
10000,1,20,postgres_normal,postgres_optimized,-2.1117094404327217,0.03725486249273985,True,-0.42234188808654427
10000,1,21,neo4j_normal,neo4j_optimized,-0.24036939238448474,0.8105709388698357,False,-0.048073878476896946
10000,1,21,neo4j_normal,postgres_normal,26.921649206445448,5.138763822622958e-40,True,5.38432984128909
