users,concurrency,variant,query_no,n,mean,std,ci_lower,ci_upper
1000,5,postgres_optimized,23,50,45.333200000000005,3.4466851510708447,44.35366291818185,46.31273708181816
1000,5,postgres_optimized,24,50,44.9846,1.1864183967913253,44.64742362232962,45.32177637767038
1000,10,neo4j_normal,1,50,18610.316200000005,16220.514505128285,14000.49698311967,23220.135416880337
1000,10,neo4j_normal,2,50,72.93799999999999,2.7639530992210912,72.15249322046368,73.7235067795363
1000,10,neo4j_normal,3,50,269.76820000000004,10.964086027032229,266.6522412277328,272.88415877226726
1000,10,neo4j_normal,4,50,2334.3606000000004,946.5947341389727,2065.341353128888,2603.379846871113
1000,10,neo4j_normal,5,50,9.999400000000001,18.601724454842284,4.712848403135804,15.285951596864198
1000,10,neo4j_normal,6,50,70.1248,3.186177570413187,69.21929835343754,71.03030164656245
1000,10,neo4j_normal,7,50,319.37579999999997,13.392755899045893,315.5696208870692,323.1819791129307
1000,10,neo4j_normal,8,50,14.8804,2.423485396982568,14.191653070837733,15.569146929162267
1000,10,neo4j_normal,9,50,62.452200000000005,4.655854900782761,61.12902067755316,63.77537932244685
1000,10,neo4j_normal,10,50,10.476999999999999,1.3649986917837793,10.089071664039263,10.864928335960734
1000,10,neo4j_normal,11,50,44.32719999999999,3.491959884754505,43.33479598123553,45.31960401876445
1000,10,neo4j_normal,12,50,14.811200000000001,11.403026386688326,11.570495757768343,18.051904242231657
1000,10,neo4j_normal,13,50,12.943400000000002,3.3720039521123377,11.985087080090501,13.901712919909503
1000,10,neo4j_normal,14,50,13.075600000000001,2.275338198678901,12.42895603874614,13.722243961253863
1000,10,neo4j_normal,15,50,12.188600000000001,3.2492787331520643,11.265165201409035,13.112034798590967
1000,10,neo4j_normal,16,50,14.7526,14.867859433100953,10.527201101160184,18.977998898839815
1000,10,neo4j_normal,17,50,519.7838,88.55301379745494,494.6173119340934,544.9502880659068
1000,10,neo4j_normal,18,50,4.6292,0.32496681149223305,4.5368454540334335,4.721554545966566
1000,10,neo4j_normal,19,50,22.696200000000005,2.0923221061582193,22.101568636745636,23.290831363254373
1000,10,neo4j_normal,20,50,22.6498,2.563634608941623,21.921223105498765,23.378376894501233
1000,10,neo4j_normal,21,50,11.2476,2.983665435093457,10.39965166549514,12.09554833450486
1000,10,neo4j_normal,22,50,11.480799999999999,3.116069502250735,10.595222845954195,12.366377154045802
1000,10,neo4j_normal,23,50,12.269799999999998,2.263789932202822,11.626438019765065,12.913161980234932
1000,10,neo4j_normal,24,50,12.345,2.427637845767791,11.655072957950367,13.034927042049635
1000,10,neo4j_optimized,1,50,18543.012400000003,16123.14262900958,13960.865964126326,23125.15883587368
1000,10,neo4j_optimized,2,50,74.84320000000001,5.242146872869425,73.35339834268375,76.33300165731627
1000,10,neo4j_optimized,3,50,270.4406,9.571650404678794,267.72036705308585,273.1608329469142
1000,10,neo4j_optimized,4,50,3148.8504,2372.3633641487004,2474.6321918156677,3823.068608184332
1000,10,neo4j_optimized,5,50,9.3074,18.004115267666684,4.1906870549464665,14.424112945053533
1000,10,neo4j_optimized,6,50,71.37519999999999,10.91877978530568,68.27211711916577,74.47828288083421
1000,10,neo4j_optimized,7,50,321.7766,11.09200256297946,318.62428775045066,324.9289122495493
1000,10,neo4j_optimized,8,50,25.781,76.16600734244773,4.134860217611678,47.42713978238832
1000,10,neo4j_optimized,9,50,63.0862,4.306415190842421,61.86233034430354,64.31006965569645
1000,10,neo4j_optimized,10,50,9.186,0.9924922248191824,8.903936830602428,9.468063169397572
1000,10,neo4j_optimized,11,50,41.2482,3.140510611024771,40.35567675969578,42.14072324030421
1000,10,neo4j_optimized,12,50,13.1916,4.3971244592579,11.941951055455542,14.441248944544457
1000,10,neo4j_optimized,13,50,12.318600000000002,2.2336380226721007,11.68380709764089,12.953392902359113
1000,10,neo4j_optimized,14,50,12.043,2.7929314933471985,11.249257651975732,12.836742348024266
1000,10,neo4j_optimized,15,50,12.523399999999999,3.9028694885811848,11.414216763934999,13.632583236064999
1000,10,neo4j_optimized,16,50,18.2144,9.823782919891038,15.422511785094308,21.006288214905695
1000,10,neo4j_optimized,17,50,504.1248000000001,36.05055601145001,493.87934534267333,514.3702546573269
1000,10,neo4j_optimized,18,50,4.687600000000001,0.24982083375809924,4.616601704608628,4.758598295391374
1000,10,neo4j_optimized,19,50,22.927,3.0221618495537195,22.068111105557673,23.785888894442326
1000,10,neo4j_optimized,20,50,21.6606,3.1143888646089137,20.775500477887228,22.54569952211277
1000,10,neo4j_optimized,21,50,10.1942,3.2411997589705916,9.27306122046704,11.11533877953296
1000,10,neo4j_optimized,22,50,11.305399999999999,3.2410839771500486,10.38429412529636,12.226505874703637
1000,10,neo4j_optimized,23,50,12.525799999999998,3.0178686153628087,11.668131229214636,13.383468770785361
1000,10,neo4j_optimized,24,50,14.473000000000003,3.600627071236682,13.449713108541738,15.496286891458267
1000,10,postgres_normal,1,50,267.45420000000007,191.24412188475074,213.1032219283118,321.8051780716883
1000,10,postgres_normal,2,50,85.50319999999999,3.441840656108417,84.52503970841661,86.48136029158337
1000,10,postgres_normal,3,50,98.06179999999999,5.677225065908485,96.44835048832726,99.67524951167272
1000,10,postgres_normal,4,50,104.09319999999998,5.800889249212801,102.44460551629471,105.74179448370525
1000,10,postgres_normal,5,50,136.9546,8.605320900229021,134.50899485962321,139.40020514037678
1000,10,postgres_normal,6,50,86.26800000000001,4.92960775854035,84.86702097619549,87.66897902380454
1000,10,postgres_normal,7,50,106.0886,5.747811654562676,104.45509000179158,107.72210999820842
1000,10,postgres_normal,8,50,98.5782,3.3661415506148153,97.62155315616174,99.53484684383825
1000,10,postgres_normal,9,50,99.795,4.645517589404801,98.47475850894105,101.11524149105895
1000,10,postgres_normal,10,50,101.3866,4.745428567127977,100.03796412324262,102.73523587675739
1000,10,postgres_normal,11,50,106.3624,5.139287475429064,104.90183065999446,107.82296934000553
1000,10,postgres_normal,12,50,102.7614,4.500841649183007,101.48227495621796,104.04052504378203
1000,10,postgres_normal,13,50,97.45039999999999,4.43189366629974,96.19086975614616,98.70993024385382
1000,10,postgres_normal,14,50,97.16359999999999,3.5303973066578695,96.16027218679723,98.16692781320275
1000,10,postgres_normal,15,50,97.79279999999999,4.303595573139147,96.5697316707885,99.01586832921147
1000,10,postgres_normal,16,50,99.029,5.550861396657095,97.45146264577741,100.60653735422258
1000,10,postgres_normal,17,50,96.6726,4.381610369324438,95.42736011103051,97.9178398889695
1000,10,postgres_normal,18,50,98.1284,3.5038890113817285,97.13260576095927,99.12419423904073
1000,10,postgres_normal,19,50,97.146,5.482999328164565,95.58774883225043,98.70425116774958
1000,10,postgres_normal,20,50,98.19560000000001,4.181188757826107,97.00731930279174,99.38388069720828
1000,10,postgres_normal,21,50,97.22740000000002,3.712133337902525,96.17242337818725,98.28237662181279
1000,10,postgres_normal,22,50,86.0362,3.641172658159816,85.00139018023394,87.07100981976605
1000,10,postgres_normal,23,50,98.8716,5.31198082120954,97.36195175415862,100.38124824584138
1000,10,postgres_normal,24,50,96.39120000000001,4.081661646427636,95.23120459488776,97.55119540511227
1000,10,postgres_optimized,1,50,258.5398,191.1056810686011,204.22816637293374,312.8514336270663
1000,10,postgres_optimized,2,50,86.3126,3.0232249371173436,85.45340897941497,87.17179102058503
1000,10,postgres_optimized,3,50,98.19439999999999,4.811004460439352,96.82712766056719,99.56167233943279
1000,10,postgres_optimized,4,50,110.2538,43.613455370412225,97.85899312642549,122.64860687357451
1000,10,postgres_optimized,5,50,143.74760000000003,7.726130472729066,141.5518580145007,145.94334198549936
1000,10,postgres_optimized,6,50,85.85060000000001,2.1739904154642935,85.2327587600472,86.46844123995282
1000,10,postgres_optimized,7,50,100.51840000000001,4.960373323672734,99.10867749932731,101.92812250067271
1000,10,postgres_optimized,8,50,100.09859999999999,4.087112652806953,98.93705543601544,101.26014456398454
1000,10,postgres_optimized,9,50,99.49780000000001,3.46060469530151,98.51430702748156,100.48129297251846
1000,10,postgres_optimized,10,50,101.63840000000002,4.774907781992299,100.28138622307571,102.99541377692432
1000,10,postgres_optimized,11,50,105.56080000000001,5.664029660939286,103.95110058092652,107.17049941907351
1000,10,postgres_optimized,12,50,101.71260000000001,5.5440428812724525,100.13700044640889,103.28819955359113
1000,10,postgres_optimized,13,50,97.82760000000002,2.2581232590496976,97.18584847045632,98.46935152954372
1000,10,postgres_optimized,14,50,97.7624,5.888600734660561,96.08887818793963,99.43592181206037
1000,10,postgres_optimized,15,50,99.64799999999997,4.032146336832612,98.50207669017351,100.79392330982643
1000,10,postgres_optimized,16,50,98.60580000000002,3.225079078290095,97.6892426672249,99.52235733277513
1000,10,postgres_optimized,17,50,97.4008,3.5051896452231515,96.40463612491139,98.39696387508862
1000,10,postgres_optimized,18,50,97.87459999999999,4.350458671572599,96.63821332557492,99.11098667442505
1000,10,postgres_optimized,19,50,97.1472,3.3772836808927513,96.18738659777324,98.10701340222676
1000,10,postgres_optimized,20,50,98.428,3.7181946464072357,97.37130077337001,99.48469922662998
1000,10,postgres_optimized,21,50,97.69139999999999,4.665931238941548,96.3653570139335,99.01744298606647
1000,10,postgres_optimized,22,50,86.88780000000001,3.2793604963934855,85.95581605888808,87.81978394111195
1000,10,postgres_optimized,23,50,97.36599999999999,4.047976566843524,96.21557778858265,98.51642221141732
1000,10,postgres_optimized,24,50,98.15639999999999,2.2123546971772967,97.527655751821,98.78514424817898
10000,1,neo4j_normal,1,50,1937.2346000000002,1291.9927457261592,1570.0543243413317,2304.4148756586687
10000,1,neo4j_normal,2,50,9.8732,1.30598065429307,9.502044404711654,10.244355595288347
10000,1,neo4j_normal,3,50,26.11,1.9887971957226522,25.544790090756894,26.675209909243105
10000,1,neo4j_normal,4,50,578.9072000000001,156.50729441225704,534.4283190658922,623.386080934108
10000,1,neo4j_normal,5,50,18.7022,2.3262339626485535,18.04109162266791,19.363308377332093
10000,1,neo4j_normal,6,50,10.802,1.6013425489830941,10.346903483007488,11.257096516992512
10000,1,neo4j_normal,7,50,66.6782,2.8704025814494805,65.86244061234524,67.49395938765477
10000,1,neo4j_normal,8,50,14.665999999999999,1.3573623882593857,14.280241877488507,15.05175812251149
10000,1,neo4j_normal,9,50,29.894600000000004,5.568028709901354,28.312183749336093,31.477016250663915
10000,1,neo4j_normal,10,50,55.0166,28.11543120561289,47.026282860458295,63.0069171395417
10000,1,neo4j_normal,11,50,187.5182,5.131521908950677,186.05983760956877,188.97656239043124
10000,1,neo4j_normal,12,50,43.9312,3.0691490810373896,43.05895748212156,44.80344251787843
10000,1,neo4j_normal,13,50,14.873999999999999,3.1889125521572588,13.967721080226044,15.780278919773954
10000,1,neo4j_normal,14,50,14.488399999999999,3.9634577565246105,13.361997768705544,15.614802231294453
10000,1,neo4j_normal,15,50,15.105000000000002,2.395962803363617,14.424074905399328,15.785925094600676
10000,1,neo4j_normal,16,50,30.243999999999996,9.002421216267434,27.685540198488745,32.80245980151125
10000,1,neo4j_normal,17,50,409.13199999999995,7.911405355174106,406.8836034755074,411.3803965244925
10000,1,neo4j_normal,18,50,4.2046,3.210060848809758,3.292310800818313,5.116889199181687
10000,1,neo4j_normal,19,50,13.406600000000001,3.0265529729312823,12.546463162101677,14.266736837898325
10000,1,neo4j_normal,20,50,9.891599999999999,3.4097491439239045,8.922560015267567,10.86063998473243
10000,1,neo4j_normal,21,50,13.8724,2.5927312523550867,13.13555393093518,14.609246069064822
10000,1,neo4j_normal,22,50,10.6502,3.472629122208152,9.663289723165546,11.637110276834454
10000,1,neo4j_normal,23,50,13.216,3.237521727923306,12.295906505325094,14.136093494674904
10000,1,neo4j_normal,24,50,20.102,2.8413046730151907,19.29451014642376,20.90948985357624
10000,1,neo4j_optimized,1,50,1922.0701999999999,1297.673792245012,1553.2753887847484,2290.8650112152513
10000,1,neo4j_optimized,2,50,9.816799999999999,1.2493041981806658,9.461751675319439,10.171848324680559
10000,1,neo4j_optimized,3,50,26.099199999999996,1.8110430414430199,25.584507262454466,26.613892737545527
10000,1,neo4j_optimized,4,50,578.2358,87.57780398815532,553.3464634953449,603.1251365046552
10000,1,neo4j_optimized,5,50,18.575400000000002,2.4133939265892668,17.88952103499084,19.261278965009165
10000,1,neo4j_optimized,6,50,12.1152,1.3347295682677307,11.735874053761137,12.494525946238863
10000,1,neo4j_optimized,7,50,75.10740000000001,3.3821462875227737,74.14620466025949,76.06859533974054
10000,1,neo4j_optimized,8,50,13.974,1.3424087397249005,13.592491657380197,14.355508342619803
10000,1,neo4j_optimized,9,50,36.0574,26.90621252970915,28.410739005756852,43.70406099424315
10000,1,neo4j_optimized,10,50,38.2782,2.8236643510422654,37.4757234704584,39.0806765295416
10000,1,neo4j_optimized,11,50,153.2442,6.280219055714149,151.4593814925417,155.02901850745832
10000,1,neo4j_optimized,12,50,58.12839999999999,3.7025674269377467,57.07614198000337,59.18065801999661
10000,1,neo4j_optimized,13,50,14.9814,3.5062696090615413,13.984929202584468,15.977870797415534
10000,1,neo4j_optimized,14,50,15.5332,2.988495929120089,14.683878854282282,16.38252114571772
10000,1,neo4j_optimized,15,50,16.285000000000004,3.6483198537274713,15.248158969728015,17.321841030271994
10000,1,neo4j_optimized,16,50,49.663599999999995,3.3734967990293425,48.704862817690945,50.622337182309046
10000,1,neo4j_optimized,17,50,445.47079999999994,153.43215747126058,401.865863314742,489.0757366852579
10000,1,neo4j_optimized,18,50,5.214200000000001,3.1430545976934017,4.3209537666841396,6.107446233315862
10000,1,neo4j_optimized,19,50,17.066800000000004,2.6083699186758507,16.325509471142674,17.808090528857335
10000,1,neo4j_optimized,20,50,10.5802,2.74071306824501,9.801297964188715,11.359102035811285
10000,1,neo4j_optimized,21,50,14.013800000000002,3.252738808312472,13.08938185892867,14.938218141071333
10000,1,neo4j_optimized,22,50,11.896600000000001,3.3852547066020646,10.934521257331575,12.858678742668427
10000,1,neo4j_optimized,23,50,17.793,3.13028931961405,16.903381618573817,18.68261838142618
10000,1,neo4j_optimized,24,50,42.7478,19.724662412982447,37.14211296651557,48.35348703348443
10000,1,postgres_normal,1,50,34.108000000000004,29.128486582935356,25.829775707780215,42.386224292219794
10000,1,postgres_normal,2,50,0.9536,0.041342768288975505,0.9418505152547846,0.9653494847452154
10000,1,postgres_normal,3,50,1.7545999999999997,0.0423883888606784,1.7425533531762647,1.7666466468237347
10000,1,postgres_normal,4,50,3.2894,0.10418605805902031,3.259790649913131,3.319009350086869
10000,1,postgres_normal,5,50,87.3294,2.4029390252737732,86.64649228506923,88.01230771493078
10000,1,postgres_normal,6,50,1.3098,0.04808538324306723,1.2961342852870132,1.323465714712987
10000,1,postgres_normal,7,50,27.7682,1.046160501987323,27.47088447499137,28.06551552500863
10000,1,postgres_normal,8,50,9.3954,0.33403659826371096,9.300467849152964,9.490332150847037
10000,1,postgres_normal,9,50,3.5718,0.04847427257876922,3.558023764160671,3.585576235839329
10000,1,postgres_normal,10,50,22.733600000000003,1.4616607272663014,22.31820061750932,23.148999382490686
10000,1,postgres_normal,11,50,38.0638,1.103373102844923,37.75022483373291,38.37737516626709
10000,1,postgres_normal,12,50,22.666999999999998,1.6075742278225238,22.21013245947686,23.123867540523136
10000,1,postgres_normal,13,50,4.0527999999999995,2.8856435917790524,3.232709165134989,4.87289083486501
10000,1,postgres_normal,14,50,2.707,1.549839030482896,2.26654062101221,3.1474593789877896
10000,1,postgres_normal,15,50,3.2997999999999994,2.781094697108625,2.5094216322458784,4.09017836775412
10000,1,postgres_normal,16,50,3.1784000000000003,2.4958940649942396,2.4690747550781826,3.887725244921818
10000,1,postgres_normal,17,50,3.0274000000000005,2.2823455622026483,2.378764568067374,3.676035431932627
10000,1,postgres_normal,18,50,2.9758,2.3165739040793034,2.3174369809371953,3.6341630190628047
10000,1,postgres_normal,19,50,3.1429999999999993,2.4550059229322954,2.4452950364792487,3.84070496352075
10000,1,postgres_normal,20,50,2.7680000000000002,1.7077135925809441,2.28267316690118,3.2533268330988205
10000,1,postgres_normal,21,50,2.721,1.3625430156100595,2.333769559485952,3.108230440514048
10000,1,postgres_normal,22,50,2.9252,2.0946152927184016,2.3299169203361623,3.5204830796638373
10000,1,postgres_normal,23,50,2.595,1.1533752597467652,2.267214377973399,2.9227856220266015
10000,1,postgres_normal,24,50,3.0589999999999997,2.528666866641191,2.340360827904333,3.7776391720956664
10000,1,postgres_optimized,1,50,34.3568,29.386853331629332,26.00514869023673,42.70845130976327
10000,1,postgres_optimized,2,50,0.9644000000000001,0.04366664070207464,0.9519900780224086,0.9768099219775916
10000,1,postgres_optimized,3,50,1.7566,0.06638201133267531,1.7377344411177718,1.7754655588822281
10000,1,postgres_optimized,4,50,3.3147999999999995,0.12041153921244507,3.280579419190422,3.349020580809577
10000,1,postgres_optimized,5,50,20.505,0.6358515100690907,20.324293000276153,20.685706999723845
10000,1,postgres_optimized,6,50,1.347,0.06253978325670718,1.3292263902550594,1.3647736097449406
10000,1,postgres_optimized,7,50,2.155,0.03996171637342677,2.1436430058664597,2.16635699413354
10000,1,postgres_optimized,8,50,9.407599999999999,0.2435331767198575,9.338388636967329,9.476811363032668
10000,1,postgres_optimized,9,50,1.5148000000000001,0.03512310711000988,1.5048181234040956,1.5247818765959047
10000,1,postgres_optimized,10,50,19.256800000000002,1.4258108183752567,18.85158904888596,19.662010951114045
10000,1,postgres_optimized,11,50,41.394000000000005,1.3291626948525734,41.01625614168067,41.77174385831934
10000,1,postgres_optimized,12,50,18.949599999999997,1.4426915888048155,18.53959158701153,19.359608412988464
10000,1,postgres_optimized,13,50,3.6166,2.3558815759710847,2.9470658641886933,4.286134135811307
10000,1,postgres_optimized,14,50,3.4342,1.8922291033571583,2.896434438948391,3.971965561051609
10000,1,postgres_optimized,15,50,3.9402,2.5424698661750478,3.217638058840402,4.662761941159598
10000,1,postgres_optimized,16,50,3.7418,1.99971496948532,3.1734872937845324,4.310112706215468
10000,1,postgres_optimized,17,50,3.5,1.8320313249260243,2.979342458286348,4.020657541713652
10000,1,postgres_optimized,18,50,3.4576,1.9006438866009252,2.917442984010834,3.9977570159891656
10000,1,postgres_optimized,19,50,4.069599999999999,2.4791522250765565,3.365032733338,4.7741672666619985
10000,1,postgres_optimized,20,50,3.4914,1.717931848687454,3.0031691706470593,3.9796308293529408
10000,1,postgres_optimized,21,50,2.8497999999999997,0.9327542931708068,2.584714162930714,3.114885837069285
10000,1,postgres_optimized,22,50,2.904,0.9037405262438496,2.6471597842574415,3.1608402157425584
10000,1,postgres_optimized,23,50,3.3364,1.2585945514334467,2.9787113861385555,3.694088613861444
10000,1,postgres_optimized,24,50,3.4286000000000003,1.1638167504256967,3.0978469391557586,3.759353060844242
10000,3,neo4j_normal,1,50,5618.2836,4617.877967024867,4305.897202708518,6930.669997291481
10000,3,neo4j_normal,2,50,23.503600000000002,1.2981993180508742,23.134655836003244,23.87254416399676
10000,3,neo4j_normal,3,50,82.348,3.5504314196032745,81.3389785548955,83.3570214451045
10000,3,neo4j_normal,4,50,923.3919999999999,123.41932997810716,888.316614512832,958.4673854871679
10000,3,neo4j_normal,5,50,14.8118,2.21227345433034,14.183078840782642,15.440521159217358
10000,3,neo4j_normal,6,50,22.9466,0.4018864191255421,22.832385143418083,23.060814856581917
10000,3,neo4j_normal,7,50,132.77540000000002,3.8436059865173267,131.68305926486724,133.8677407351328
10000,3,neo4j_normal,8,50,37.446600000000004,1.6515973838582292,36.97722121696252,37.91597878303749
10000,3,neo4j_normal,9,50,49.76800000000001,1.9859362671402263,49.20360315766383,50.33239684233619
10000,3,neo4j_normal,10,50,55.383799999999994,28.76160471311483,47.2098423815216,63.55775761847839
10000,3,neo4j_normal,11,50,193.8474,6.161258422346751,192.09638973047245,195.59841026952753
10000,3,neo4j_normal,12,50,73.8656,58.17729545772569,57.331795569668344,90.39940443033166
10000,3,neo4j_normal,13,50,14.6742,4.348400170271399,13.438398345171773,15.910001654828228
10000,3,neo4j_normal,14,50,15.9562,5.222657033521913,14.471937293740416,17.440462706259584
10000,3,neo4j_normal,15,50,14.625200000000001,6.476816501955262,12.784509116521463,16.46589088347854
10000,3,neo4j_normal,16,50,28.9634,3.5163435380450276,27.964066223644874,29.962733776355126
10000,3,neo4j_normal,17,50,456.8032,129.11471721610948,420.1092033689613,493.4971966310387
10000,3,neo4j_normal,18,50,3.2708000000000004,1.0340821425549425,2.9769171067615985,3.5646828932384023
10000,3,neo4j_normal,19,50,14.352199999999998,3.151845128537523,13.456455525460099,15.247944474539898
10000,3,neo4j_normal,20,50,11.974999999999998,2.8125652826890537,11.17567779078331,12.774322209216686
10000,3,neo4j_normal,21,50,13.45,3.0416852203329383,12.585562624973543,14.314437375026456
10000,3,neo4j_normal,22,50,11.788599999999999,3.1158462734865466,10.903086286867033,12.674113713132964
10000,3,neo4j_normal,23,50,14.708599999999999,3.7207570054865924,13.651172558977,15.766027441022997
10000,3,neo4j_normal,24,50,20.5306,2.580406873470357,19.797256480660156,21.263943519339843
10000,3,neo4j_optimized,1,50,5584.017399999999,4626.575382682543,4269.159224527667,6898.875575472331
10000,3,neo4j_optimized,2,50,23.303,0.6917745592433466,23.106399845551095,23.499600154448906
10000,3,neo4j_optimized,3,50,82.1042,3.087298594604172,81.22679944743712,82.9816005525629
10000,3,neo4j_optimized,4,50,1024.3622,392.3698035890767,912.8519356285072,1135.8724643714927
10000,3,neo4j_optimized,5,50,13.6514,3.934502540969819,12.53322674991642,14.769573250083582
10000,3,neo4j_optimized,6,50,24.461400000000005,1.1004804331170404,24.14864692137356,24.774153078626448
10000,3,neo4j_optimized,7,50,139.3174,4.220692858297275,138.11789236165862,140.51690763834137
10000,3,neo4j_optimized,8,50,36.916399999999996,2.204259105477764,36.28995649352539,37.542843506474604
10000,3,neo4j_optimized,9,50,56.67720000000001,32.3339106783436,47.48800425933496,65.86639574066507
10000,3,neo4j_optimized,10,50,37.26599999999999,2.2763361180741692,36.61907243319195,37.91292756680803
10000,3,neo4j_optimized,11,50,162.07,8.454882419921278,159.66714900267223,164.47285099732775
10000,3,neo4j_optimized,12,50,87.0868,60.70043026576483,69.8359285912318,104.33767140876819
10000,3,neo4j_optimized,13,50,14.1744,5.082986491568652,12.729831222568917,15.618968777431084
10000,3,neo4j_optimized,14,50,16.0604,4.545481703666549,14.768588393104595,17.35221160689541
10000,3,neo4j_optimized,15,50,19.715000000000003,7.4163086285206195,17.607308408388594,21.822691591611413
10000,3,neo4j_optimized,16,50,60.8148,51.7597997914306,46.104827658186885,75.52477234181312
10000,3,neo4j_optimized,17,50,433.2572,26.21061936525355,425.80822439579947,440.70617560420055
10000,3,neo4j_optimized,18,50,3.9536000000000002,1.0628009969809369,3.6515552986402913,4.255644701359709
10000,3,neo4j_optimized,19,50,18.0986,2.911197951051093,17.271246696585667,18.925953303414335
10000,3,neo4j_optimized,20,50,12.4,2.702620043964896,11.631923881905445,13.168076118094556
10000,3,neo4j_optimized,21,50,13.1356,2.9727031332387273,12.29076711721125,13.980432882788751
10000,3,neo4j_optimized,22,50,12.003799999999998,2.826183616953204,11.20060750300835,12.806992496991647
10000,3,neo4j_optimized,23,50,17.5518,3.3893571059769925,16.58855536832923,18.51504463167077
10000,3,neo4j_optimized,24,50,34.0462,2.868267549356907,33.231047381752326,34.86135261824767
10000,3,postgres_normal,1,50,87.27779999999997,60.81891852181577,69.99325460144892,104.56234539855102
10000,3,postgres_normal,2,50,23.1752,0.45913512305691645,23.04471524177958,23.30568475822042
10000,3,postgres_normal,3,50,24.597800000000003,2.044454210885674,24.01677254206129,25.178827457938716
10000,3,postgres_normal,4,50,27.408999999999995,4.312463782752386,26.183411353502546,28.634588646497445
10000,3,postgres_normal,5,50,171.8186,12.656343091469175,168.22170709132936,175.41549290867064
10000,3,postgres_normal,6,50,23.885400000000004,1.9742435492706403,23.324326191314558,24.44647380868545
10000,3,postgres_normal,7,50,59.6152,2.464223386375347,58.91487546235309,60.315524537646915
10000,3,postgres_normal,8,50,41.382600000000004,3.2091532419958146,40.47056873982086,42.294631260179145
10000,3,postgres_normal,9,50,27.2594,2.524788461536967,26.54186305843929,27.97693694156071
10000,3,postgres_normal,10,50,50.159,2.7313779508160496,49.382750975207706,50.93524902479229
10000,3,postgres_normal,11,50,65.896,3.2752460571221023,64.96518536959111,66.82681463040889
10000,3,postgres_normal,12,50,50.295,3.079000135877667,49.419957843312645,51.17004215668736
10000,3,postgres_normal,13,50,24.764600000000005,0.8642000193643761,24.5189970719773,25.01020292802271
10000,3,postgres_normal,14,50,24.5336,0.994129215926775,24.251071602877175,24.816128397122824
10000,3,postgres_normal,15,50,25.1574,3.1868945987706385,24.251694576233056,26.06310542376694
10000,3,postgres_normal,16,50,24.679200000000005,1.1021497361140755,24.365972510710936,24.992427489289074
10000,3,postgres_normal,17,50,24.326,1.016448398561764,24.037128561355075,24.614871438644926
10000,3,postgres_normal,18,50,24.429599999999997,0.8986746704260147,24.174199484551263,24.68500051544873
10000,3,postgres_normal,19,50,24.471000000000004,0.8843612937929745,24.219667301181904,24.722332698818104
10000,3,postgres_normal,20,50,26.0952,5.005671982861042,24.672603762827816,27.51779623717218
10000,3,postgres_normal,21,50,24.1168,1.3659629779546945,23.728597616941695,24.505002383058308
10000,3,postgres_normal,22,50,24.108199999999997,0.5582614777602163,23.949543843476143,24.26685615652385
10000,3,postgres_normal,23,50,24.126600000000003,0.6911469615421741,23.93017820684429,24.323021793155718
10000,3,postgres_normal,24,50,24.1698,0.9060578212841628,23.912301216293727,24.42729878370627
10000,3,postgres_optimized,1,50,86.29719999999999,61.46472916051538,68.82911724868482,103.76528275131515
10000,3,postgres_optimized,2,50,23.0892,0.782024687746428,22.866951042822436,23.311448957177568
10000,3,postgres_optimized,3,50,24.775199999999998,2.873181582873464,23.958650828879115,25.59174917112088
10000,3,postgres_optimized,4,50,27.299400000000002,2.956438432317107,26.459189494068756,28.13961050593125
10000,3,postgres_optimized,5,50,49.379400000000004,2.443354510771232,48.68500633117751,50.073793668822496
10000,3,postgres_optimized,6,50,23.901200000000003,0.8620044036063476,23.65622105907161,24.146178940928397
10000,3,postgres_optimized,7,50,26.204400000000007,2.745973794782582,25.42400288224912,26.984797117750894
10000,3,postgres_optimized,8,50,43.54339999999999,2.0143430690922535,42.97093003387435,44.11586996612563
10000,3,postgres_optimized,9,50,24.688999999999997,0.8670904902992227,24.442575609226708,24.935424390773285
10000,3,postgres_optimized,10,50,44.171400000000006,2.4316921210195535,43.48032074567251,44.8624792543275
10000,3,postgres_optimized,11,50,67.388,3.267399265346015,66.45941540313962,68.3165845968604
10000,3,postgres_optimized,12,50,44.8654,4.243297336472461,43.65946824004112,46.07133175995888
10000,3,postgres_optimized,13,50,26.711199999999998,4.327265545588902,25.481404739048617,27.94099526095138
10000,3,postgres_optimized,14,50,26.854400000000005,4.951539509102606,25.447188041650175,28.261611958349835
10000,3,postgres_optimized,15,50,25.7476,1.2309073474308225,25.39778000245357,26.097419997546428
10000,3,postgres_optimized,16,50,26.0994,1.7200740491891267,25.61056036400064,26.588239635999358
10000,3,postgres_optimized,17,50,25.066,1.2940365575380386,24.698238879451168,25.43376112054883
10000,3,postgres_optimized,18,50,25.4576,2.9199892088142785,24.627748248773518,26.28745175122648
10000,3,postgres_optimized,19,50,24.93379999999999,1.6342069036941536,24.469363536740698,25.398236463259284
10000,3,postgres_optimized,20,50,25.5312,3.102495795849739,24.64948045063078,26.412919549369217
10000,3,postgres_optimized,21,50,24.500999999999998,0.9734605848230742,24.224345562844245,24.77765443715575
10000,3,postgres_optimized,22,50,25.0218,3.417702229658436,24.050499773310328,25.99310022668967
10000,3,postgres_optimized,23,50,25.129000000000005,2.733269142269314,24.352213504543556,25.905786495456454
10000,3,postgres_optimized,24,50,24.647,0.7734688627428079,24.427182581384635,24.866817418615362
